country_code,country_name,indicator_code,indicator_name,year,value,date_retrieved
EGY,"Egypt, Arab Rep.",NY.GDP.MKTP.CD,GDP (current US$),2024,389059911003.566,2026-04-15 23:34:44.394977
EGY,"Egypt, Arab Rep.",NY.GDP.MKTP.CD,GDP (current US$),2023,395926075163.006,2026-04-15 23:34:44.394977
EGY,"Egypt, Arab Rep.",NY.GDP.MKTP.CD,GDP (current US$),2022,476747720364.742,2026-04-15 23:34:44.394977
EGY,"Egypt, Arab Rep.",NY.GDP.MKTP.CD,GDP (current US$),2021,424671765455.704,2026-04-15 23:34:44.394977
EGY,"Egypt, Arab Rep.",NY.GDP.MKTP.CD,GDP (current US$),2020,383817841547.099,2026-04-15 23:34:44.394977
EGY,"Egypt, Arab Rep.",NY.GDP.MKTP.CD,GDP (current US$),2019,318678815489.749,2026-04-15 23:34:44.394977
EGY,"Egypt, Arab Rep.",NY.GDP.MKTP.CD,GDP (current US$),2018,262588632526.73,2026-04-15 23:34:44.394977
EGY,"Egypt, Arab Rep.",NY.GDP.MKTP.CD,GDP (current US$),2017,248362771739.13,2026-04-15 23:34:44.394977
EGY,"Egypt, Arab Rep.",NY.GDP.MKTP.CD,GDP (current US$),2016,332441717791.411,2026-04-15 23:34:44.394977
EGY,"Egypt, Arab Rep.",NY.GDP.MKTP.CD,GDP (current US$),2015,329366576819.407,2026-04-15 23:34:44.394977
EGY,"Egypt, Arab Rep.",NY.GDP.MKTP.CD,GDP (current US$),2014,305595408895.265,2026-04-15 23:34:44.394977
EGY,"Egypt, Arab Rep.",NY.GDP.MKTP.CD,GDP (current US$),2013,288434108527.132,2026-04-15 23:34:44.394977
EGY,"Egypt, Arab Rep.",NY.GDP.MKTP.CD,GDP (current US$),2012,279116666666.667,2026-04-15 23:34:44.394977
EGY,"Egypt, Arab Rep.",NY.GDP.MKTP.CD,GDP (current US$),2011,235989672977.625,2026-04-15 23:34:44.394977
EGY,"Egypt, Arab Rep.",NY.GDP.MKTP.CD,GDP (current US$),2010,218983666061.706,2026-04-15 23:34:44.394977
EGY,"Egypt, Arab Rep.",NY.GDP.MKTP.CD,GDP (current US$),2009,189147005444.646,2026-04-15 23:34:44.394977
EGY,"Egypt, Arab Rep.",NY.GDP.MKTP.CD,GDP (current US$),2008,162818181818.182,2026-04-15 23:34:44.394977
EGY,"Egypt, Arab Rep.",NY.GDP.MKTP.CD,GDP (current US$),2007,130437828371.278,2026-04-15 23:34:44.394977
EGY,"Egypt, Arab Rep.",NY.GDP.MKTP.CD,GDP (current US$),2006,107426086956.522,2026-04-15 23:34:44.394977
EGY,"Egypt, Arab Rep.",NY.GDP.MKTP.CD,GDP (current US$),2005,89660339660.3397,2026-04-15 23:34:44.394977
EGY,"Egypt, Arab Rep.",NY.GDP.MKTP.CD,GDP (current US$),2004,78782467532.4675,2026-04-15 23:34:44.394977
EGY,"Egypt, Arab Rep.",NY.GDP.MKTP.CD,GDP (current US$),2003,80288461538.4615,2026-04-15 23:34:44.394977
EGY,"Egypt, Arab Rep.",NY.GDP.MKTP.CD,GDP (current US$),2002,85146067415.7303,2026-04-15 23:34:44.394977
EGY,"Egypt, Arab Rep.",NY.GDP.MKTP.CD,GDP (current US$),2001,96684636118.5984,2026-04-15 23:34:44.394977
EGY,"Egypt, Arab Rep.",NY.GDP.MKTP.CD,GDP (current US$),2000,99838543960.0763,2026-04-15 23:34:44.394977
EGY,"Egypt, Arab Rep.",NY.GDP.MKTP.CD,GDP (current US$),1999,90710704806.8416,2026-04-15 23:34:44.394977
EGY,"Egypt, Arab Rep.",NY.GDP.MKTP.CD,GDP (current US$),1998,84828807556.0803,2026-04-15 23:34:44.394977
EGY,"Egypt, Arab Rep.",NY.GDP.MKTP.CD,GDP (current US$),1997,78436578171.0914,2026-04-15 23:34:44.394977
EGY,"Egypt, Arab Rep.",NY.GDP.MKTP.CD,GDP (current US$),1996,67629716981.1321,2026-04-15 23:34:44.394977
EGY,"Egypt, Arab Rep.",NY.GDP.MKTP.CD,GDP (current US$),1995,60159245060.4541,2026-04-15 23:34:44.394977
EGY,"Egypt, Arab Rep.",NY.GDP.MKTP.CD,GDP (current US$),1994,51897983392.6453,2026-04-15 23:34:44.394977
EGY,"Egypt, Arab Rep.",NY.GDP.MKTP.CD,GDP (current US$),1993,46578631452.581,2026-04-15 23:34:44.394977
EGY,"Egypt, Arab Rep.",NY.GDP.MKTP.CD,GDP (current US$),1992,41855986519.4235,2026-04-15 23:34:44.394977
EGY,"Egypt, Arab Rep.",NY.GDP.MKTP.CD,GDP (current US$),1991,37387836490.5284,2026-04-15 23:34:44.394977
EGY,"Egypt, Arab Rep.",NY.GDP.MKTP.CD,GDP (current US$),1990,42978914311.3504,2026-04-15 23:34:44.394977
EGY,"Egypt, Arab Rep.",NY.GDP.MKTP.CD,GDP (current US$),1989,39756299049.9793,2026-04-15 23:34:44.394977
EGY,"Egypt, Arab Rep.",NY.GDP.MKTP.CD,GDP (current US$),1988,34980124929.0176,2026-04-15 23:34:44.394977
EGY,"Egypt, Arab Rep.",NY.GDP.MKTP.CD,GDP (current US$),1987,40455616653.5742,2026-04-15 23:34:44.394977
EGY,"Egypt, Arab Rep.",NY.GDP.MKTP.CD,GDP (current US$),1986,41253507951.3564,2026-04-15 23:34:44.394977
EGY,"Egypt, Arab Rep.",NY.GDP.MKTP.CD,GDP (current US$),1985,39053502251.0732,2026-04-15 23:34:44.394977
EGY,"Egypt, Arab Rep.",NY.GDP.MKTP.CD,GDP (current US$),1984,33971188991.6147,2026-04-15 23:34:44.394977
EGY,"Egypt, Arab Rep.",NY.GDP.MKTP.CD,GDP (current US$),1983,30966239813.7369,2026-04-15 23:34:44.394977
EGY,"Egypt, Arab Rep.",NY.GDP.MKTP.CD,GDP (current US$),1982,27655172413.7931,2026-04-15 23:34:44.394977
EGY,"Egypt, Arab Rep.",NY.GDP.MKTP.CD,GDP (current US$),1981,22136081081.0811,2026-04-15 23:34:44.394977
EGY,"Egypt, Arab Rep.",NY.GDP.MKTP.CD,GDP (current US$),1980,21669908176.3889,2026-04-15 23:34:44.394977
EGY,"Egypt, Arab Rep.",NY.GDP.MKTP.CD,GDP (current US$),1979,18020571428.5714,2026-04-15 23:34:44.394977
EGY,"Egypt, Arab Rep.",NY.GDP.MKTP.CD,GDP (current US$),1978,14811704063.0685,2026-04-15 23:34:44.394977
EGY,"Egypt, Arab Rep.",NY.GDP.MKTP.CD,GDP (current US$),1977,14400806875.9867,2026-04-15 23:34:44.394977
EGY,"Egypt, Arab Rep.",NY.GDP.MKTP.CD,GDP (current US$),1976,13315988083.4161,2026-04-15 23:34:44.394977
EGY,"Egypt, Arab Rep.",NY.GDP.MKTP.CD,GDP (current US$),1975,11632178868.9171,2026-04-15 23:34:44.394977
EGY,"Egypt, Arab Rep.",NY.GDP.MKTP.CD,GDP (current US$),1974,9228963224.60004,2026-04-15 23:34:44.394977
EGY,"Egypt, Arab Rep.",NY.GDP.MKTP.CD,GDP (current US$),1973,10098534613.4411,2026-04-15 23:34:44.394977
EGY,"Egypt, Arab Rep.",NY.GDP.MKTP.CD,GDP (current US$),1972,9299638055.84281,2026-04-15 23:34:44.394977
EGY,"Egypt, Arab Rep.",NY.GDP.MKTP.CD,GDP (current US$),1971,8609283346.08518,2026-04-15 23:34:44.394977
EGY,"Egypt, Arab Rep.",NY.GDP.MKTP.CD,GDP (current US$),1970,8042200452.1477,2026-04-15 23:34:44.394977
EGY,"Egypt, Arab Rep.",NY.GDP.MKTP.CD,GDP (current US$),1969,6524455205.81114,2026-04-15 23:34:44.394977
EGY,"Egypt, Arab Rep.",NY.GDP.MKTP.CD,GDP (current US$),1968,5932242990.65421,2026-04-15 23:34:44.394977
EGY,"Egypt, Arab Rep.",NY.GDP.MKTP.CD,GDP (current US$),1967,5605484298.98275,2026-04-15 23:34:44.394977
EGY,"Egypt, Arab Rep.",NY.GDP.MKTP.CD,GDP (current US$),1966,5278005611.91453,2026-04-15 23:34:44.394977
EGY,"Egypt, Arab Rep.",NY.GDP.MKTP.CD,GDP (current US$),1965,4948667540.41066,2026-04-15 23:34:44.394977
EGY,"Egypt, Arab Rep.",NY.GDP.MKTP.CD,GDP (current US$),1964,4709245761.67881,2026-04-15 23:34:44.394977
EGY,"Egypt, Arab Rep.",NY.GDP.MKTP.CD,GDP (current US$),1963,4187146231.56839,2026-04-15 23:34:44.394977
EGY,"Egypt, Arab Rep.",NY.GDP.MKTP.CD,GDP (current US$),1962,4035462027.39753,2026-04-15 23:34:44.394977
EGY,"Egypt, Arab Rep.",NY.GDP.MKTP.CD,GDP (current US$),1961,4494575611.21289,2026-04-15 23:34:44.394977
EGY,"Egypt, Arab Rep.",NY.GDP.MKTP.CD,GDP (current US$),1960,4206270352.22633,2026-04-15 23:34:44.394977
EGY,"Egypt, Arab Rep.",SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2025,6.781,2026-04-15 23:34:45.680173
EGY,"Egypt, Arab Rep.",SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2024,6.817,2026-04-15 23:34:45.680173
EGY,"Egypt, Arab Rep.",SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2023,6.753,2026-04-15 23:34:45.680173
EGY,"Egypt, Arab Rep.",SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2022,6.546,2026-04-15 23:34:45.680173
EGY,"Egypt, Arab Rep.",SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2021,7.441,2026-04-15 23:34:45.680173
EGY,"Egypt, Arab Rep.",SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2020,7.974,2026-04-15 23:34:45.680173
EGY,"Egypt, Arab Rep.",SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2019,7.851,2026-04-15 23:34:45.680173
EGY,"Egypt, Arab Rep.",SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2018,9.855,2026-04-15 23:34:45.680173
EGY,"Egypt, Arab Rep.",SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2017,11.767,2026-04-15 23:34:45.680173
EGY,"Egypt, Arab Rep.",SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2016,12.45,2026-04-15 23:34:45.680173
EGY,"Egypt, Arab Rep.",SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2015,13.052,2026-04-15 23:34:45.680173
EGY,"Egypt, Arab Rep.",SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2014,13.105,2026-04-15 23:34:45.680173
EGY,"Egypt, Arab Rep.",SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2013,13.154,2026-04-15 23:34:45.680173
EGY,"Egypt, Arab Rep.",SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2012,12.597,2026-04-15 23:34:45.680173
EGY,"Egypt, Arab Rep.",SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2011,11.849,2026-04-15 23:34:45.680173
EGY,"Egypt, Arab Rep.",SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2010,8.757,2026-04-15 23:34:45.680173
EGY,"Egypt, Arab Rep.",SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2009,9.087,2026-04-15 23:34:45.680173
EGY,"Egypt, Arab Rep.",SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2008,8.517,2026-04-15 23:34:45.680173
EGY,"Egypt, Arab Rep.",SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2007,8.8,2026-04-15 23:34:45.680173
EGY,"Egypt, Arab Rep.",SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2006,10.49,2026-04-15 23:34:45.680173
EGY,"Egypt, Arab Rep.",SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2005,11.049,2026-04-15 23:34:45.680173
EGY,"Egypt, Arab Rep.",SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2004,10.32,2026-04-15 23:34:45.680173
EGY,"Egypt, Arab Rep.",SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2003,10.91,2026-04-15 23:34:45.680173
EGY,"Egypt, Arab Rep.",SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2002,10.01,2026-04-15 23:34:45.680173
EGY,"Egypt, Arab Rep.",SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2001,9.26,2026-04-15 23:34:45.680173
EGY,"Egypt, Arab Rep.",SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2000,8.98,2026-04-15 23:34:45.680173
EGY,"Egypt, Arab Rep.",SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",1999,7.95,2026-04-15 23:34:45.680173
EGY,"Egypt, Arab Rep.",SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",1998,8.03,2026-04-15 23:34:45.680173
EGY,"Egypt, Arab Rep.",SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",1997,8.37,2026-04-15 23:34:45.680173
EGY,"Egypt, Arab Rep.",SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",1996,9.0,2026-04-15 23:34:45.680173
EGY,"Egypt, Arab Rep.",SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",1995,11.04,2026-04-15 23:34:45.680173
EGY,"Egypt, Arab Rep.",SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",1994,10.93,2026-04-15 23:34:45.680173
EGY,"Egypt, Arab Rep.",SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",1993,10.92,2026-04-15 23:34:45.680173
EGY,"Egypt, Arab Rep.",SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",1992,8.92,2026-04-15 23:34:45.680173
EGY,"Egypt, Arab Rep.",SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",1991,9.38,2026-04-15 23:34:45.680173
EGY,"Egypt, Arab Rep.",FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2024,28.2705899322082,2026-04-15 23:34:46.958036
EGY,"Egypt, Arab Rep.",FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2023,33.8847763115546,2026-04-15 23:34:46.958036
EGY,"Egypt, Arab Rep.",FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2022,13.8956609775177,2026-04-15 23:34:46.958036
EGY,"Egypt, Arab Rep.",FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2021,5.21404940513042,2026-04-15 23:34:46.958036
EGY,"Egypt, Arab Rep.",FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2020,5.04493288977538,2026-04-15 23:34:46.958036
EGY,"Egypt, Arab Rep.",FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2019,9.15279959324803,2026-04-15 23:34:46.958036
EGY,"Egypt, Arab Rep.",FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2018,14.4014657807421,2026-04-15 23:34:46.958036
EGY,"Egypt, Arab Rep.",FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2017,29.5066083940038,2026-04-15 23:34:46.958036
EGY,"Egypt, Arab Rep.",FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2016,13.8136062148289,2026-04-15 23:34:46.958036
EGY,"Egypt, Arab Rep.",FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2015,10.370490343517,2026-04-15 23:34:46.958036
EGY,"Egypt, Arab Rep.",FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2014,10.0702154687481,2026-04-15 23:34:46.958036
EGY,"Egypt, Arab Rep.",FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2013,9.4697198106492,2026-04-15 23:34:46.958036
EGY,"Egypt, Arab Rep.",FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2012,7.11172943343082,2026-04-15 23:34:46.958639
EGY,"Egypt, Arab Rep.",FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2011,10.0649259874818,2026-04-15 23:34:46.958639
EGY,"Egypt, Arab Rep.",FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2010,11.2651882653185,2026-04-15 23:34:46.958639
EGY,"Egypt, Arab Rep.",FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2009,11.7634954386443,2026-04-15 23:34:46.958639
EGY,"Egypt, Arab Rep.",FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2008,18.3168316831684,2026-04-15 23:34:46.958639
EGY,"Egypt, Arab Rep.",FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2007,9.31896905799229,2026-04-15 23:34:46.958639
EGY,"Egypt, Arab Rep.",FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2006,7.64452644526434,2026-04-15 23:34:46.958639
EGY,"Egypt, Arab Rep.",FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2005,4.86939696871988,2026-04-15 23:34:46.958681
EGY,"Egypt, Arab Rep.",FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2004,11.2706193320519,2026-04-15 23:34:46.958681
EGY,"Egypt, Arab Rep.",FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2003,4.50777636319303,2026-04-15 23:34:46.958681
EGY,"Egypt, Arab Rep.",FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2002,2.73723855000334,2026-04-15 23:34:46.958681
EGY,"Egypt, Arab Rep.",FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2001,2.26975720475955,2026-04-15 23:34:46.958681
EGY,"Egypt, Arab Rep.",FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2000,2.68380535348546,2026-04-15 23:34:46.958681
EGY,"Egypt, Arab Rep.",FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",1999,3.07949912638332,2026-04-15 23:34:46.958681
EGY,"Egypt, Arab Rep.",FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",1998,3.87257546427489,2026-04-15 23:34:46.958681
EGY,"Egypt, Arab Rep.",FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",1997,4.62560578826438,2026-04-15 23:34:46.958681
EGY,"Egypt, Arab Rep.",FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",1996,7.18710369719992,2026-04-15 23:34:46.958681
EGY,"Egypt, Arab Rep.",FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",1995,15.7422305021595,2026-04-15 23:34:46.958681
EGY,"Egypt, Arab Rep.",FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",1994,8.15423128587096,2026-04-15 23:34:46.958681
EGY,"Egypt, Arab Rep.",FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",1993,12.0897922868977,2026-04-15 23:34:46.958681
EGY,"Egypt, Arab Rep.",FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",1992,13.6374241717218,2026-04-15 23:34:46.958681
EGY,"Egypt, Arab Rep.",FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",1991,19.7485448195578,2026-04-15 23:34:46.958681
EGY,"Egypt, Arab Rep.",FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",1990,16.7563747077691,2026-04-15 23:34:46.958681
EGY,"Egypt, Arab Rep.",FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",1989,21.2618670886077,2026-04-15 23:34:46.958681
EGY,"Egypt, Arab Rep.",FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",1988,17.66348615313,2026-04-15 23:34:46.958681
EGY,"Egypt, Arab Rep.",FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",1987,19.693593314763,2026-04-15 23:34:46.958681
EGY,"Egypt, Arab Rep.",FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",1986,23.8642898217366,2026-04-15 23:34:46.958681
EGY,"Egypt, Arab Rep.",FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",1985,12.1067560598246,2026-04-15 23:34:46.958681
EGY,"Egypt, Arab Rep.",FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",1984,17.0363663799607,2026-04-15 23:34:46.958681
EGY,"Egypt, Arab Rep.",FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",1983,16.0798738833419,2026-04-15 23:34:46.958681
EGY,"Egypt, Arab Rep.",FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",1982,14.8230088495576,2026-04-15 23:34:46.958681
EGY,"Egypt, Arab Rep.",FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",1981,10.3172842245395,2026-04-15 23:34:46.958681
EGY,"Egypt, Arab Rep.",FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",1980,20.8192249324218,2026-04-15 23:34:46.958681
EGY,"Egypt, Arab Rep.",FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",1979,9.90436051231129,2026-04-15 23:34:46.958681
EGY,"Egypt, Arab Rep.",FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",1978,11.0781003826139,2026-04-15 23:34:46.958681
EGY,"Egypt, Arab Rep.",FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",1977,12.7321627929891,2026-04-15 23:34:46.958681
EGY,"Egypt, Arab Rep.",FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",1976,10.3174158877413,2026-04-15 23:34:46.958681
EGY,"Egypt, Arab Rep.",FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",1975,9.66969548151244,2026-04-15 23:34:46.958681
EGY,"Egypt, Arab Rep.",FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",1974,10.0243177516483,2026-04-15 23:34:46.958681
EGY,"Egypt, Arab Rep.",FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",1973,5.11218403908756,2026-04-15 23:34:46.958681
EGY,"Egypt, Arab Rep.",FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",1972,2.10236334610112,2026-04-15 23:34:46.958681
EGY,"Egypt, Arab Rep.",FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",1971,3.14042171394198,2026-04-15 23:34:46.958681
EGY,"Egypt, Arab Rep.",FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",1970,3.76289859580536,2026-04-15 23:34:46.958681
EGY,"Egypt, Arab Rep.",FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",1969,3.40982028243742,2026-04-15 23:34:46.958681
EGY,"Egypt, Arab Rep.",FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",1968,-1.6757594245691,2026-04-15 23:34:46.958681
EGY,"Egypt, Arab Rep.",FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",1967,0.701897484353739,2026-04-15 23:34:46.958681
EGY,"Egypt, Arab Rep.",FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",1966,9.03644065817629,2026-04-15 23:34:46.958681
EGY,"Egypt, Arab Rep.",FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",1965,14.839004461624,2026-04-15 23:34:46.958681
EGY,"Egypt, Arab Rep.",FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",1964,3.66098294885467,2026-04-15 23:34:46.958681
EGY,"Egypt, Arab Rep.",FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",1963,0.746645708135429,2026-04-15 23:34:46.958681
EGY,"Egypt, Arab Rep.",FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",1962,-3.00307658790783,2026-04-15 23:34:46.958681
EGY,"Egypt, Arab Rep.",FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",1961,0.693606754935329,2026-04-15 23:34:46.958681
EGY,"Egypt, Arab Rep.",FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",1960,0.332829047091751,2026-04-15 23:34:46.958681
SAU,Saudi Arabia,NY.GDP.MKTP.CD,GDP (current US$),2024,1239804533333.33,2026-04-15 23:34:48.248018
SAU,Saudi Arabia,NY.GDP.MKTP.CD,GDP (current US$),2023,1218584533333.33,2026-04-15 23:34:48.248018
SAU,Saudi Arabia,NY.GDP.MKTP.CD,GDP (current US$),2022,1239075200000.0,2026-04-15 23:34:48.248018
SAU,Saudi Arabia,NY.GDP.MKTP.CD,GDP (current US$),2021,982661066666.667,2026-04-15 23:34:48.248018
SAU,Saudi Arabia,NY.GDP.MKTP.CD,GDP (current US$),2020,767951200000.0,2026-04-15 23:34:48.248018
SAU,Saudi Arabia,NY.GDP.MKTP.CD,GDP (current US$),2019,888890133333.333,2026-04-15 23:34:48.248018
