country_code,country_name,indicator_code,indicator_name,year,value,date_retrieved
SAU,Saudi Arabia,NY.GDP.MKTP.CD,GDP (current US$),2018,886564800000.0,2026-04-15 23:34:48.248018
SAU,Saudi Arabia,NY.GDP.MKTP.CD,GDP (current US$),2017,741266133333.333,2026-04-15 23:34:48.248018
SAU,Saudi Arabia,NY.GDP.MKTP.CD,GDP (current US$),2016,689279466666.667,2026-04-15 23:34:48.248018
SAU,Saudi Arabia,NY.GDP.MKTP.CD,GDP (current US$),2015,693414400000.0,2026-04-15 23:34:48.248018
SAU,Saudi Arabia,NY.GDP.MKTP.CD,GDP (current US$),2014,787153066666.667,2026-04-15 23:34:48.248018
SAU,Saudi Arabia,NY.GDP.MKTP.CD,GDP (current US$),2013,769755733333.333,2026-04-15 23:34:48.248018
SAU,Saudi Arabia,NY.GDP.MKTP.CD,GDP (current US$),2012,751921333333.333,2026-04-15 23:34:48.248018
SAU,Saudi Arabia,NY.GDP.MKTP.CD,GDP (current US$),2011,680660800000.0,2026-04-15 23:34:48.248018
SAU,Saudi Arabia,NY.GDP.MKTP.CD,GDP (current US$),2010,528207466666.667,2026-04-15 23:34:48.248018
SAU,Saudi Arabia,NY.GDP.MKTP.CD,GDP (current US$),2009,429097866666.667,2026-04-15 23:34:48.248018
SAU,Saudi Arabia,NY.GDP.MKTP.CD,GDP (current US$),2008,519796800000.0,2026-04-15 23:34:48.248018
SAU,Saudi Arabia,NY.GDP.MKTP.CD,GDP (current US$),2007,415964509673.115,2026-04-15 23:34:48.248018
SAU,Saudi Arabia,NY.GDP.MKTP.CD,GDP (current US$),2006,376900133511.348,2026-04-15 23:34:48.248018
SAU,Saudi Arabia,NY.GDP.MKTP.CD,GDP (current US$),2005,328459608764.111,2026-04-15 23:34:48.248018
SAU,Saudi Arabia,NY.GDP.MKTP.CD,GDP (current US$),2004,258742133333.333,2026-04-15 23:34:48.248018
SAU,Saudi Arabia,NY.GDP.MKTP.CD,GDP (current US$),2003,215807733333.333,2026-04-15 23:34:48.248018
SAU,Saudi Arabia,NY.GDP.MKTP.CD,GDP (current US$),2002,189605866666.667,2026-04-15 23:34:48.248018
SAU,Saudi Arabia,NY.GDP.MKTP.CD,GDP (current US$),2001,184137600000.0,2026-04-15 23:34:48.248018
SAU,Saudi Arabia,NY.GDP.MKTP.CD,GDP (current US$),2000,189514933333.333,2026-04-15 23:34:48.248018
SAU,Saudi Arabia,NY.GDP.MKTP.CD,GDP (current US$),1999,161717066666.667,2026-04-15 23:34:48.248018
SAU,Saudi Arabia,NY.GDP.MKTP.CD,GDP (current US$),1998,146775466666.667,2026-04-15 23:34:48.248018
SAU,Saudi Arabia,NY.GDP.MKTP.CD,GDP (current US$),1997,165963684913.218,2026-04-15 23:34:48.248018
SAU,Saudi Arabia,NY.GDP.MKTP.CD,GDP (current US$),1996,158662483311.081,2026-04-15 23:34:48.248018
SAU,Saudi Arabia,NY.GDP.MKTP.CD,GDP (current US$),1995,143343124165.554,2026-04-15 23:34:48.248018
SAU,Saudi Arabia,NY.GDP.MKTP.CD,GDP (current US$),1994,135174899866.489,2026-04-15 23:34:48.248018
SAU,Saudi Arabia,NY.GDP.MKTP.CD,GDP (current US$),1993,132967957276.368,2026-04-15 23:34:48.248018
SAU,Saudi Arabia,NY.GDP.MKTP.CD,GDP (current US$),1992,137087850467.29,2026-04-15 23:34:48.248018
SAU,Saudi Arabia,NY.GDP.MKTP.CD,GDP (current US$),1991,132223230974.633,2026-04-15 23:34:48.248018
SAU,Saudi Arabia,NY.GDP.MKTP.CD,GDP (current US$),1990,117630173564.753,2026-04-15 23:34:48.248018
SAU,Saudi Arabia,NY.GDP.MKTP.CD,GDP (current US$),1989,95344459279.0387,2026-04-15 23:34:48.248018
SAU,Saudi Arabia,NY.GDP.MKTP.CD,GDP (current US$),1988,88256074766.3551,2026-04-15 23:34:48.248018
SAU,Saudi Arabia,NY.GDP.MKTP.CD,GDP (current US$),1987,85695861148.1976,2026-04-15 23:34:48.248018
SAU,Saudi Arabia,NY.GDP.MKTP.CD,GDP (current US$),1986,86961922765.3254,2026-04-15 23:34:48.248018
SAU,Saudi Arabia,NY.GDP.MKTP.CD,GDP (current US$),1985,103897846493.65,2026-04-15 23:34:48.248018
SAU,Saudi Arabia,NY.GDP.MKTP.CD,GDP (current US$),1984,119624858115.778,2026-04-15 23:34:48.248018
SAU,Saudi Arabia,NY.GDP.MKTP.CD,GDP (current US$),1983,129171635311.143,2026-04-15 23:34:48.248018
SAU,Saudi Arabia,NY.GDP.MKTP.CD,GDP (current US$),1982,153240313858.323,2026-04-15 23:34:48.248018
SAU,Saudi Arabia,NY.GDP.MKTP.CD,GDP (current US$),1981,184291360138.69,2026-04-15 23:34:48.248018
SAU,Saudi Arabia,NY.GDP.MKTP.CD,GDP (current US$),1980,164539660725.118,2026-04-15 23:34:48.248018
SAU,Saudi Arabia,NY.GDP.MKTP.CD,GDP (current US$),1979,111858444786.224,2026-04-15 23:34:48.248018
SAU,Saudi Arabia,NY.GDP.MKTP.CD,GDP (current US$),1978,80266516686.5614,2026-04-15 23:34:48.248018
SAU,Saudi Arabia,NY.GDP.MKTP.CD,GDP (current US$),1977,74188986586.0629,2026-04-15 23:34:48.248018
SAU,Saudi Arabia,NY.GDP.MKTP.CD,GDP (current US$),1976,64005665722.3796,2026-04-15 23:34:48.248018
SAU,Saudi Arabia,NY.GDP.MKTP.CD,GDP (current US$),1975,46773208642.6814,2026-04-15 23:34:48.248018
SAU,Saudi Arabia,NY.GDP.MKTP.CD,GDP (current US$),1974,45412957746.4789,2026-04-15 23:34:48.248018
SAU,Saudi Arabia,NY.GDP.MKTP.CD,GDP (current US$),1973,14947435499.323,2026-04-15 23:34:48.248018
SAU,Saudi Arabia,NY.GDP.MKTP.CD,GDP (current US$),1972,9664267086.60323,2026-04-15 23:34:48.248018
SAU,Saudi Arabia,NY.GDP.MKTP.CD,GDP (current US$),1971,7184806909.28939,2026-04-15 23:34:48.248018
SAU,Saudi Arabia,NY.GDP.MKTP.CD,GDP (current US$),1970,5377333333.33333,2026-04-15 23:34:48.248018
SAU,Saudi Arabia,NY.GDP.MKTP.CD,GDP (current US$),1969,4485777644.44444,2026-04-15 23:34:48.248018
SAU,Saudi Arabia,NY.GDP.MKTP.CD,GDP (current US$),1968,4187777711.11111,2026-04-15 23:34:48.248018
SAU,Saudi Arabia,NY.GDP.MKTP.CD,GDP (current US$),1967,3257022222.66667,2026-04-15 23:34:48.248018
SAU,Saudi Arabia,NY.GDP.MKTP.CD,GDP (current US$),1966,2920555557.11111,2026-04-15 23:34:48.248018
SAU,Saudi Arabia,NY.GDP.MKTP.CD,GDP (current US$),1965,2647955557.55556,2026-04-15 23:34:48.248018
SAU,Saudi Arabia,NY.GDP.MKTP.CD,GDP (current US$),1964,2371808712.88889,2026-04-15 23:34:48.248018
SAU,Saudi Arabia,NY.GDP.MKTP.CD,GDP (current US$),1963,2207393171.55556,2026-04-15 23:34:48.248018
SAU,Saudi Arabia,NY.GDP.MKTP.CD,GDP (current US$),1962,2130606531.77778,2026-04-15 23:34:48.248018
SAU,Saudi Arabia,NY.GDP.MKTP.CD,GDP (current US$),1961,1920811284.22222,2026-04-15 23:34:48.248018
SAU,Saudi Arabia,NY.GDP.MKTP.CD,GDP (current US$),1960,1748124063.55556,2026-04-15 23:34:48.248018
SAU,Saudi Arabia,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2025,3.038,2026-04-15 23:34:49.530572
SAU,Saudi Arabia,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2024,3.518,2026-04-15 23:34:49.530572
SAU,Saudi Arabia,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2023,4.008,2026-04-15 23:34:49.531569
SAU,Saudi Arabia,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2022,5.589,2026-04-15 23:34:49.531569
SAU,Saudi Arabia,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2021,6.621,2026-04-15 23:34:49.531569
SAU,Saudi Arabia,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2020,7.66,2026-04-15 23:34:49.531569
SAU,Saudi Arabia,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2019,5.636,2026-04-15 23:34:49.531569
SAU,Saudi Arabia,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2018,6.029,2026-04-15 23:34:49.531569
SAU,Saudi Arabia,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2017,5.89,2026-04-15 23:34:49.531569
SAU,Saudi Arabia,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2016,5.6,2026-04-15 23:34:49.531569
SAU,Saudi Arabia,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2015,5.6,2026-04-15 23:34:49.531569
SAU,Saudi Arabia,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2014,5.877,2026-04-15 23:34:49.531569
SAU,Saudi Arabia,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2013,5.6,2026-04-15 23:34:49.531569
SAU,Saudi Arabia,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2012,5.622,2026-04-15 23:34:49.531569
SAU,Saudi Arabia,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2011,5.77,2026-04-15 23:34:49.531569
SAU,Saudi Arabia,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2010,5.55,2026-04-15 23:34:49.531569
SAU,Saudi Arabia,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2009,5.377,2026-04-15 23:34:49.531569
SAU,Saudi Arabia,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2008,5.085,2026-04-15 23:34:49.531569
SAU,Saudi Arabia,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2007,5.734,2026-04-15 23:34:49.531569
SAU,Saudi Arabia,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2006,6.254,2026-04-15 23:34:49.531569
SAU,Saudi Arabia,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2005,6.051,2026-04-15 23:34:49.531569
SAU,Saudi Arabia,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2004,5.822,2026-04-15 23:34:49.531569
SAU,Saudi Arabia,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2003,5.563,2026-04-15 23:34:49.531569
SAU,Saudi Arabia,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2002,5.265,2026-04-15 23:34:49.531569
SAU,Saudi Arabia,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2001,4.618,2026-04-15 23:34:49.531569
SAU,Saudi Arabia,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2000,4.57,2026-04-15 23:34:49.531569
SAU,Saudi Arabia,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",1999,4.346,2026-04-15 23:34:49.531569
SAU,Saudi Arabia,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",1998,4.752,2026-04-15 23:34:49.531569
SAU,Saudi Arabia,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",1997,5.283,2026-04-15 23:34:49.531569
SAU,Saudi Arabia,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",1996,5.804,2026-04-15 23:34:49.531569
SAU,Saudi Arabia,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",1995,6.365,2026-04-15 23:34:49.531569
SAU,Saudi Arabia,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",1994,6.733,2026-04-15 23:34:49.531569
SAU,Saudi Arabia,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",1993,7.002,2026-04-15 23:34:49.531569
SAU,Saudi Arabia,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",1992,7.2,2026-04-15 23:34:49.531569
SAU,Saudi Arabia,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",1991,7.316,2026-04-15 23:34:49.531569
SAU,Saudi Arabia,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2024,1.68792112375809,2026-04-15 23:34:50.808768
SAU,Saudi Arabia,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2023,2.32708518362706,2026-04-15 23:34:50.808768
SAU,Saudi Arabia,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2022,2.47407371925372,2026-04-15 23:34:50.808768
SAU,Saudi Arabia,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2021,3.06328988941548,2026-04-15 23:34:50.808768
SAU,Saudi Arabia,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2020,3.37234961012303,2026-04-15 23:34:50.808768
SAU,Saudi Arabia,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2019,-1.19298644533328,2026-04-15 23:34:50.808768
SAU,Saudi Arabia,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2018,2.46594308994843,2026-04-15 23:34:50.808768
SAU,Saudi Arabia,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2017,-0.834845735027162,2026-04-15 23:34:50.808768
SAU,Saudi Arabia,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2016,2.05347076823965,2026-04-15 23:34:50.808768
SAU,Saudi Arabia,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2015,1.22269318552328,2026-04-15 23:34:50.808768
SAU,Saudi Arabia,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2014,2.24185348779063,2026-04-15 23:34:50.808768
SAU,Saudi Arabia,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2013,3.51104209799866,2026-04-15 23:34:50.808768
SAU,Saudi Arabia,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2012,2.86627029905053,2026-04-15 23:34:50.808768
SAU,Saudi Arabia,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2011,5.8262163739404,2026-04-15 23:34:50.808768
SAU,Saudi Arabia,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2010,5.33941733020905,2026-04-15 23:34:50.808768
SAU,Saudi Arabia,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2009,5.0572227614833,2026-04-15 23:34:50.808768
SAU,Saudi Arabia,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2008,9.87024816760266,2026-04-15 23:34:50.808768
SAU,Saudi Arabia,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2007,4.16782358431579,2026-04-15 23:34:50.808768
SAU,Saudi Arabia,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2006,2.20902314069647,2026-04-15 23:34:50.808768
SAU,Saudi Arabia,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2005,0.479231671630955,2026-04-15 23:34:50.808768
SAU,Saudi Arabia,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2004,0.5155078977673,2026-04-15 23:34:50.808768
SAU,Saudi Arabia,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2003,0.612195358172966,2026-04-15 23:34:50.808768
SAU,Saudi Arabia,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2002,0.247186492339686,2026-04-15 23:34:50.808768
SAU,Saudi Arabia,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2001,-1.12094804896791,2026-04-15 23:34:50.808768
SAU,Saudi Arabia,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2000,-1.12499838517645,2026-04-15 23:34:50.808768
SAU,Saudi Arabia,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",1999,-1.33375489653896,2026-04-15 23:34:50.808768
SAU,Saudi Arabia,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",1998,-0.37126675171199,2026-04-15 23:34:50.808768
SAU,Saudi Arabia,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",1997,0.0571506050626489,2026-04-15 23:34:50.808768
SAU,Saudi Arabia,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",1996,1.22206054877756,2026-04-15 23:34:50.808768
SAU,Saudi Arabia,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",1995,4.86843103056033,2026-04-15 23:34:50.808768
SAU,Saudi Arabia,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",1994,0.564325478533149,2026-04-15 23:34:50.808768
SAU,Saudi Arabia,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",1993,1.05579531442695,2026-04-15 23:34:50.808768
SAU,Saudi Arabia,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",1992,-0.0770060064690921,2026-04-15 23:34:50.808768
SAU,Saudi Arabia,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",1991,4.86111111111137,2026-04-15 23:34:50.808768
SAU,Saudi Arabia,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",1990,2.07715133531156,2026-04-15 23:34:50.808768
SAU,Saudi Arabia,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",1989,1.03264490339739,2026-04-15 23:34:50.808768
SAU,Saudi Arabia,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",1988,0.907563025210523,2026-04-15 23:34:50.808768
SAU,Saudi Arabia,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",1987,-1.54711673699019,2026-04-15 23:34:50.808768
SAU,Saudi Arabia,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",1986,-3.203331464723,2026-04-15 23:34:50.808768
SAU,Saudi Arabia,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",1985,-3.05876872913662,2026-04-15 23:34:50.808768
SAU,Saudi Arabia,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",1984,-1.55903706534203,2026-04-15 23:34:50.808768
SAU,Saudi Arabia,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",1983,0.191424196019064,2026-04-15 23:34:50.808768
SAU,Saudi Arabia,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",1982,1.02103960396035,2026-04-15 23:34:50.808768
SAU,Saudi Arabia,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",1981,2.79898218829488,2026-04-15 23:34:50.808768
SAU,Saudi Arabia,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",1980,4.1692665536329,2026-04-15 23:34:50.808768
SAU,Saudi Arabia,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",1979,1.08156690288337,2026-04-15 23:34:50.808768
SAU,Saudi Arabia,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",1978,-1.58360185022086,2026-04-15 23:34:50.808768
SAU,Saudi Arabia,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",1977,11.3990111699532,2026-04-15 23:34:50.808768
SAU,Saudi Arabia,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",1976,31.5586605641125,2026-04-15 23:34:50.808768
SAU,Saudi Arabia,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",1975,34.5761063381485,2026-04-15 23:34:50.808768
SAU,Saudi Arabia,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",1974,21.4370078736641,2026-04-15 23:34:50.808768
SAU,Saudi Arabia,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",1973,16.5137614681954,2026-04-15 23:34:50.808768
SAU,Saudi Arabia,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",1972,4.33117970783497,2026-04-15 23:34:50.808768
SAU,Saudi Arabia,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",1971,4.47499999974997,2026-04-15 23:34:50.808768
SAU,Saudi Arabia,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",1970,0.177777777777784,2026-04-15 23:34:50.808768
SAU,Saudi Arabia,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",1969,3.49586016559326,2026-04-15 23:34:50.808768
SAU,Saudi Arabia,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",1968,1.58878504672938,2026-04-15 23:34:50.808768
SAU,Saudi Arabia,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",1967,2.09923664219521,2026-04-15 23:34:50.808768
SAU,Saudi Arabia,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",1966,1.55038759593042,2026-04-15 23:34:50.808768
SAU,Saudi Arabia,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",1965,0.389105059342286,2026-04-15 23:34:50.808768
SAU,Saudi Arabia,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",1964,2.79999999899983,2026-04-15 23:34:50.808768
ARE,United Arab Emirates,NY.GDP.MKTP.CD,GDP (current US$),2024,552324846834.581,2026-04-15 23:34:52.110433
ARE,United Arab Emirates,NY.GDP.MKTP.CD,GDP (current US$),2023,522622191967.325,2026-04-15 23:34:52.110433
ARE,United Arab Emirates,NY.GDP.MKTP.CD,GDP (current US$),2022,511403403675.97,2026-04-15 23:34:52.110433
ARE,United Arab Emirates,NY.GDP.MKTP.CD,GDP (current US$),2021,422441388699.796,2026-04-15 23:34:52.110433
ARE,United Arab Emirates,NY.GDP.MKTP.CD,GDP (current US$),2020,357161878829.135,2026-04-15 23:34:52.110433
ARE,United Arab Emirates,NY.GDP.MKTP.CD,GDP (current US$),2019,433926208304.969,2026-04-15 23:34:52.110433
ARE,United Arab Emirates,NY.GDP.MKTP.CD,GDP (current US$),2018,440560108917.631,2026-04-15 23:34:52.110433
ARE,United Arab Emirates,NY.GDP.MKTP.CD,GDP (current US$),2017,403365010211.028,2026-04-15 23:34:52.110433
ARE,United Arab Emirates,NY.GDP.MKTP.CD,GDP (current US$),2016,381717086453.37,2026-04-15 23:34:52.110433
ARE,United Arab Emirates,NY.GDP.MKTP.CD,GDP (current US$),2015,381973042886.317,2026-04-15 23:34:52.110433
ARE,United Arab Emirates,NY.GDP.MKTP.CD,GDP (current US$),2014,424935874744.724,2026-04-15 23:34:52.110433
ARE,United Arab Emirates,NY.GDP.MKTP.CD,GDP (current US$),2013,409632675289.313,2026-04-15 23:34:52.110433
ARE,United Arab Emirates,NY.GDP.MKTP.CD,GDP (current US$),2012,392793464942.138,2026-04-15 23:34:52.110433
ARE,United Arab Emirates,NY.GDP.MKTP.CD,GDP (current US$),2011,368881143635.126,2026-04-15 23:34:52.110433
ARE,United Arab Emirates,NY.GDP.MKTP.CD,GDP (current US$),2010,307736419332.88,2026-04-15 23:34:52.110433
ARE,United Arab Emirates,NY.GDP.MKTP.CD,GDP (current US$),2009,253547358747.447,2026-04-15 23:34:52.110433
ARE,United Arab Emirates,NY.GDP.MKTP.CD,GDP (current US$),2008,315474615738.598,2026-04-15 23:34:52.110433
ARE,United Arab Emirates,NY.GDP.MKTP.CD,GDP (current US$),2007,257916133424.098,2026-04-15 23:34:52.110433
ARE,United Arab Emirates,NY.GDP.MKTP.CD,GDP (current US$),2006,222116541865.214,2026-04-15 23:34:52.110433
ARE,United Arab Emirates,NY.GDP.MKTP.CD,GDP (current US$),2005,180617467964.602,2026-04-15 23:34:52.110433
ARE,United Arab Emirates,NY.GDP.MKTP.CD,GDP (current US$),2004,147824370319.946,2026-04-15 23:34:52.110433
ARE,United Arab Emirates,NY.GDP.MKTP.CD,GDP (current US$),2003,124346358066.712,2026-04-15 23:34:52.110433
ARE,United Arab Emirates,NY.GDP.MKTP.CD,GDP (current US$),2002,109816201497.617,2026-04-15 23:34:52.110433
ARE,United Arab Emirates,NY.GDP.MKTP.CD,GDP (current US$),2001,103311640571.818,2026-04-15 23:34:52.110433
ARE,United Arab Emirates,NY.GDP.MKTP.CD,GDP (current US$),2000,104337372362.151,2026-04-15 23:34:52.110433
